Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,PersonName,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated,SponsorName,SponsorTitle,Constituency,Political Affiliation
42-1/C-58,C-58,An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts,Royal assent,42,1,House Government Bill, ,True,False,6,House,2017-06-19,2019-06-20,731 days,Scott Brison,President of the Treasury Board,None,Liberal
41-2/C-58,C-58,Support for Veterans and Their Families Act,First reading in the House of Commons,41,2,House Government Bill, ,False,False,1,House,2015-03-30,2015-03-30,0 days,Erin Otoole,Minister of Veterans Affairs,None,None
41-1/C-58,C-58,"Appropriation Act No. 5, 2012-13",Royal assent,41,1,House Government Bill, ,True,False,6,House,2013-03-20,2013-03-26,6 days,Tony Clement,President of the Treasury Board,None,Independent
40-3/C-58,C-58,"Appropriation Act No. 4, 2010-11",Royal assent,40,3,House Government Bill, ,True,False,6,House,2010-12-08,2010-12-14,6 days,Stockwell Day,President of the Treasury Board,None,Conservative
40-2/C-58,C-58,Child Protection Act (Online Sexual Exploitation),Second reading in the House of Commons,40,2,House Government Bill, ,False,False,2,House,2009-11-24,2009-11-27,3 days,Rob Nicholson,Minister of Justice,None,Conservative
39-2/C-58,C-58,"Appropriation Act No. 2, 2008-2009",Royal assent,39,2,House Government Bill, ,True,False,6,House,2008-06-05,2008-06-18,13 days,Vic Toews,President of the Treasury Board,None,Conservative
39-1/C-58,C-58,An Act to amend the Canada Transportation Act (railway transportation),Second reading in the House of Commons,39,1,House Government Bill, ,False,False,2,House,2007-05-30,2007-06-14,15 days,Lawrence Cannon,"Minister of Transport, Infrastructure and Communities",None,Conservative
38-1/C-58,C-58,"Appropriation Act No. 2, 2005-2006",Royal assent,38,1,House Government Bill, ,True,False,6,House,2005-06-14,2005-06-23,9 days,Reg Alcock,President of the Treasury Board,None,Liberal
37-1/C-58,C-58,An Act to amend the Canada Pension Plan and the Canada Pension Plan Investment Board Act,First reading in the House of Commons,37,1,House Government Bill, ,False,False,1,House,2002-06-06,2002-06-06,0 days,John Manley,Minister of Finance,None,Liberal
36-1/C-58,C-58,An Act to amend the Railway Safety Act and to make a consequential amendment to another Act,Royal assent,36,1,House Government Bill, ,True,False,6,House,1998-11-04,1999-03-24,140 days,David Collenette,Minister of Transport,None,Liberal
35-2/C-58,C-58,An Act to amend the Canada Shipping Act (maritime liability),First reading in the House of Commons,35,2,House Government Bill, ,False,False,1,House,1996-09-18,1996-09-18,0 days,None,Member of Parliament,None,None
35-1/C-58,C-58,An Act to amend the Public Service Staff Relations Act and the Royal Canadian Mounted Police Act,Second reading in the House of Commons,35,1,House Government Bill, ,False,False,2,House,1994-11-03,1994-11-21,18 days,None,Member of Parliament,None,None
42-1/C-59,C-59,"National Security Act, 2017",Royal assent,42,1,House Government Bill, ,True,False,6,House,2017-06-20,2019-06-20,730 days,Ralph Goodale,Minister of Public Safety and Emergency Preparedness,None,Liberal
41-2/C-59,C-59,"Economic Action Plan 2015 Act, No. 1",Royal assent,41,2,House Government Bill, ,True,False,6,House,2015-05-07,2015-06-22,46 days,Joe Oliver,Minister of Finance,None,Conservative
41-1/C-59,C-59,"Appropriation Act No. 1, 2013-14",Royal assent,41,1,House Government Bill, ,True,False,6,House,2013-03-20,2013-03-26,6 days,Tony Clement,President of the Treasury Board,None,Independent
40-3/C-59,C-59,Abolition of Early Parole Act,Royal assent,40,3,House Government Bill, ,True,False,6,House,2011-02-09,2011-03-23,42 days,Vic Toews,Minister of Public Safety,None,Conservative
40-2/C-59,C-59,Keeping Canadians Safe Act (International Transfer of Offenders),First reading in the House of Commons,40,2,House Government Bill, ,False,False,1,House,2009-11-26,2009-11-26,0 days,Peter Van Loan,Minister of Public Safety,None,Conservative
39-2/C-59,C-59,"Appropriation Act No. 3, 2008-2009",Royal assent,39,2,House Government Bill, ,True,False,6,House,2008-06-05,2008-06-18,13 days,Vic Toews,President of the Treasury Board,None,Conservative
39-1/C-59,C-59,An Act to amend the Criminal Code (unauthorized recording of a movie),Royal assent,39,1,House Government Bill, ,True,False,6,House,2007-06-01,2007-06-22,21 days,Rob Nicholson,Minister of Justice,None,Conservative
38-1/C-59,C-59,An Act to amend the Investment Canada Act,First reading in the House of Commons,38,1,House Government Bill, ,False,False,1,House,2005-06-20,2005-06-20,0 days,David Emerson,Minister of Industry,None,Conservative
37-1/C-59,C-59,"Appropriation Act No. 2, 2002-2003",Royal assent,37,1,House Government Bill, ,True,False,6,House,2002-06-06,2002-06-13,7 days,Lucienne Robillard,President of the Treasury Board,None,Liberal
36-1/C-59,C-59,An Act to amend the Insurance Companies Act,Royal assent,36,1,House Government Bill, ,True,False,6,House,1998-11-29,1999-03-10,101 days,Paul Martin,Minister of Finance,None,Liberal
35-2/C-59,C-59,"An Act to implement Articles 1 to 22 of the Athens Convention relating to the Carriage of Passengers and their Luggage by Sea, 1974",First reading in the House of Commons,35,2,House Government Bill, ,False,False,1,House,1996-09-18,1996-09-18,0 days,None,Member of Parliament,None,None
35-1/C-59,C-59,An Act to amend the Income Tax Act and the Income Tax Application Rules,Royal assent,35,1,House Government Bill, ,True,False,6,House,1994-11-23,1995-03-25,122 days,None,Member of Parliament,None,None
42-1/C-60,C-60,"Miscellaneous Statute Law Amendment Act, 2017",Royal assent,42,1,House Government Bill, ,True,False,6,House,2017-10-03,2017-12-11,69 days,Jody Wilson Raybould,Minister of Justice,None,None
41-2/C-60,C-60,Removal of Serious Foreign Criminals Act,First reading in the House of Commons,41,2,House Government Bill, ,False,False,1,House,2015-05-12,2015-05-12,0 days,Steven Blaney,Minister of Public Safety and Emergency Preparedness,None,Conservative
41-1/C-60,C-60,"Economic Action Plan 2013 Act, No. 1",Royal assent,41,1,House Government Bill, ,True,False,6,House,2013-04-29,2013-06-25,57 days,Jim Flaherty,Minister of Finance,None,Conservative
40-3/C-60,C-60,Citizen's Arrest and Self-defence Act,Second reading in the House of Commons,40,3,House Government Bill, ,False,False,2,House,2011-02-17,2011-03-22,33 days,Rob Nicholson,Minister of Justice,None,Conservative
40-2/C-60,C-60,Keeping Canadians Safe (Protecting Borders) Act,First reading in the House of Commons,40,2,House Government Bill, ,False,False,1,House,2009-11-27,2009-11-27,0 days,Peter Van Loan,Minister of Public Safety,None,Conservative
39-2/C-60,C-60,An Act to amend the National Defence Act (court martial) and to make a consequential amendment to another Act,Royal assent,39,2,House Government Bill, ,True,False,6,House,2008-06-06,2008-06-18,12 days,Peter Gordon Mackay,Minister of National Defence,None,None
39-1/C-60,C-60,"Appropriation Act No. 2, 2007-2008",Royal assent,39,1,House Government Bill, ,True,False,6,House,2007-06-07,2007-06-22,15 days,Vic Toews,President of the Treasury Board,None,Conservative
38-1/C-60,C-60,An Act to amend the Copyright Act,First reading in the House of Commons,38,1,House Government Bill, ,False,False,1,House,2005-06-20,2005-06-20,0 days,Liza Frulla,Minister of Canadian Heritage,None,Liberal
37-1/C-60,C-60,Specific Claims Resolution Act,Second reading in the House of Commons,37,1,House Government Bill, ,False,False,2,House,2002-06-13,2002-06-19,6 days,Robert D Nault,Minister of Indian Affairs and Northern Development,None,None
36-1/C-60,C-60,"Appropriation Act No. 4, 1998-99",Royal assent,36,1,House Government Bill, ,True,False,6,House,1998-11-30,1998-12-09,9 days,Marcel Masse,President of the Treasury Board,None,None
35-2/C-60,C-60,An Act to establish the Canadian Food Inspection Agency and to repeal and amend other Acts as a consequence,Royal assent,35,2,House Government Bill, ,True,False,6,House,1996-09-18,1997-03-19,182 days,None,Member of Parliament,None,None
35-1/C-60,C-60,An Act respecting an agreement between Her Majesty in right of Canada and the Pictou Landing Indian Band,Royal assent,35,1,House Government Bill, ,True,False,6,House,1994-12-04,1995-03-25,111 days,None,Member of Parliament,None,None
42-1/C-61,C-61,Anishinabek Nation Education Agreement Act,Royal assent,42,1,House Government Bill, ,True,False,6,House,2017-10-05,2017-12-13,69 days,Carolyn Bennett,Minister of Crown-Indigenous Relations,None,Liberal
41-2/C-61,C-61,Lake Superior National Marine Conservation Area Act,Royal assent,41,2,House Government Bill, ,True,False,6,House,2015-06-02,2015-06-22,20 days,Leona Aglukkaq,"Minister of the Environment, Minister of the Canadian Northern Economic Development Agency and Minister for the Arctic Council",None,Conservative
41-1/C-61,C-61,Offshore Health and Safety Act,First reading in the House of Commons,41,1,House Government Bill, ,False,False,1,House,2013-05-02,2013-05-02,0 days,Joe Oliver,Minister of Natural Resources,None,Conservative
40-3/C-61,C-61,Assets of Corrupt Foreign Officials Act,Royal assent,40,3,House Government Bill, ,True,False,6,House,2011-03-03,2011-03-22,19 days,Lawrence Cannon,Minister of Foreign Affairs,None,Conservative
40-2/C-61,C-61,"Railway Continuation Act, 2009",First reading in the House of Commons,40,2,House Government Bill, ,False,False,1,House,2009-11-30,2009-11-30,0 days,Rona Ambrose,Minister of Labour,None,Conservative
39-2/C-61,C-61,An Act to amend the Copyright Act,First reading in the House of Commons,39,2,House Government Bill, ,False,False,1,House,2008-06-12,2008-06-12,0 days,Jim Prentice,Minister of Industry,None,Conservative
39-1/C-61,C-61,"An Act to amend the Geneva Conventions Act, An Act to incorporate the Canadian Red Cross Society and the Trade-marks Act",Royal assent,39,1,House Government Bill, ,True,False,6,House,2007-06-08,2007-06-22,14 days,Peter Gordon Mackay,Minister of Foreign Affairs,None,None
38-1/C-61,C-61,An Act to amend the Canada Marine Act and other Acts,First reading in the House of Commons,38,1,House Government Bill, ,False,False,1,House,2005-06-22,2005-06-22,0 days,Jean C Lapierre,Minister of Transport,None,None
37-1/C-61,C-61,First Nations Governance Act,First reading in the House of Commons,37,1,House Government Bill, ,False,False,1,House,2002-06-14,2002-06-14,0 days,Robert D Nault,Minister of Indian Affairs and Northern Development,None,None
36-1/C-61,C-61,"An Act to amend the War Veterans Allowance Act, the Pension Act, the Merchant Navy Veteran and Civilian War-related Benefits Act, the Department of Veterans Affairs Act, the Veterans Review and Appeal Board Act and the Halifax Relief Commission Pension Continuation Act and to amend certain other Acts in consequence thereof",Royal assent,36,1,House Government Bill, ,True,False,6,House,1998-12-01,1999-03-24,113 days,Fred Mifflin,Minister of Veterans Affairs,None,Liberal
35-2/C-61,C-61,An Act to implement the Canada-Israel Free Trade Agreement,Royal assent,35,2,House Government Bill, ,True,False,6,House,1996-10-02,1996-12-17,76 days,None,Member of Parliament,None,None
35-1/C-61,C-61,"An Act to establish a system of administrative monetary penalties for the enforcement of the Canada Agricultural Products Act, the Feeds Act, the Fertilizers Act, the Health of Animals Act, the Meat Inspection Act, the Pest Control Products Act, the Plant Protection Act and the Seeds Act",Royal assent,35,1,House Government Bill, ,True,False,6,House,1994-12-04,1995-12-04,365 days,None,Member of Parliament,None,None
42-1/C-62,C-62,An Act to amend the Federal Public Sector Labour Relations Act and other Acts,Royal assent,42,1,House Government Bill, ,True,False,6,House,2017-10-17,2018-11-26,405 days,Scott Brison,President of the Treasury Board,None,Liberal
41-2/C-62,C-62,Safer Vehicles for Canadians Act,First reading in the House of Commons,41,2,House Government Bill, ,False,False,1,House,2015-06-03,2015-06-03,0 days,Lisa Raitt,Minister of Transport,None,Conservative
41-1/C-62,C-62,Yale First Nation Final Agreement Act,Royal assent,41,1,House Government Bill, ,True,False,6,House,2013-05-31,2013-06-18,18 days,Bernard Valcourt,Minister of Aboriginal Affairs and Northern Development,None,Conservative
40-2/C-62,C-62,Provincial Choice Tax Framework Act,Royal assent,40,2,House Government Bill, ,True,False,6,House,2009-12-04,2009-12-15,11 days,Jim Flaherty,Minister of Finance,None,Conservative
39-2/C-62,C-62,Canada Not-for-profit Corporations Act,First reading in the House of Commons,39,2,House Government Bill, ,False,False,1,House,2008-06-13,2008-06-13,0 days,Diane Ablonczy,Secretary of State (Small Business and Tourism),None,Conservative
39-1/C-62,C-62,"An Act to amend the Bankruptcy and Insolvency Act, the Companies' Creditors Arrangement Act, the Wage Earner Protection Program Act and chapter 47 of the Statutes of Canada, 2005",First reading in the Senate,39,1,House Government Bill, ,False,False,4,House,2007-06-13,2007-06-14,1 days,Jean Pierre Blackburn,Minister of Labour,None,None
38-1/C-62,C-62,An Act to amend the Aeronautics Act and to make consequential amendments to other Acts,First reading in the House of Commons,38,1,House Government Bill, ,False,False,1,House,2005-09-28,2005-09-28,0 days,Jean C Lapierre,Minister of Transport,None,None
36-1/C-62,C-62,Nunavut Waters and Nunavut Surface Rights Tribunal Act,First reading in the House of Commons,36,1,House Government Bill, ,False,False,1,House,1998-12-03,1998-12-03,0 days,Jane Stewart,Minister of Indian Affairs and Northern Development,None,Liberal
35-2/C-62,C-62,An Act respecting fisheries,First reading in the House of Commons,35,2,House Government Bill, ,False,False,1,House,1996-10-02,1996-10-02,0 days,None,Member of Parliament,None,None
35-1/C-62,C-62,An Act to provide for the achievement of regulatory goals through alternatives to designated regulations and through administrative agreements,First reading in the House of Commons,35,1,House Government Bill, ,False,False,1,House,1994-12-05,1994-12-05,0 days,None,Member of Parliament,None,None
42-1/C-63,C-63,"Budget Implementation Act, 2017, No. 2",Royal assent,42,1,House Government Bill, ,True,False,6,House,2017-10-27,2017-12-13,47 days,Bill Morneau,Minister of Finance,None,Liberal
41-2/C-63,C-63,Déline Final Self-Government Agreement Act,Royal assent,41,2,House Government Bill, ,True,False,6,House,2015-06-03,2015-06-17,14 days,Bernard Valcourt,Minister of Aboriginal Affairs and Northern Development,None,Conservative
41-1/C-63,C-63,"Appropriation Act No. 2, 2013-14",Royal assent,41,1,House Government Bill, ,True,False,6,House,2013-06-05,2013-06-18,13 days,Tony Clement,President of the Treasury Board,None,Independent
