Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated
35-2/S-12,S-12,An Act providing for self-government by the first nations of Canada),Second reading in the Senate,35,2,Senate Public Bill,False,False,2,Senate,1996-11-24,1997-02-17,85 days
35-1/S-12,S-12,"An Act to amalgamate the Alberta corporation known as the Missionary Church with the Canada corporation known as the Evangelical Missionary Church, Canada West District",Royal assent,35,1,Senate Private Bill,True,False,6,Senate,1995-11-21,1995-12-14,23 days
41-1/S-13,S-13,Port State Measures Agreement Implementation Act,First reading in the House of Commons,41,1,Senate Government Bill,False,False,4,Senate,2012-11-07,2013-03-08,121 days
40-3/S-13,S-13,Keeping Canadians Safe (Protecting Borders) Act,Third reading in the Senate,40,3,Senate Government Bill,False,False,3,Senate,2010-10-25,2011-03-09,135 days
38-1/S-13,S-13,"An Act to amend the Constitution Act, 1867 and the Parliament of Canada Act (Speakership of the Senate)",Second reading in the Senate,38,1,Senate Public Bill,False,False,2,Senate,2004-10-18,2004-11-16,29 days
37-3/S-13,S-13,Federal Nominations Act,First reading in the Senate,37,3,Senate Public Bill,False,False,1,Senate,2004-02-18,2004-02-18,0 days
37-2/S-13,S-13,An Act to amend the Statistics Act,First reading in the House of Commons,37,2,Senate Government Bill,False,False,4,Senate,2003-02-04,2003-05-28,113 days
37-1/S-13,S-13,Royal Assent Act,Second reading in the Senate,37,1,Senate Public Bill,False,False,2,Senate,2001-02-06,2001-05-01,84 days
36-2/S-13,S-13,Public Service Whistleblowing Act,Second reading in the Senate,36,2,Senate Public Bill,False,False,2,Senate,1999-12-01,2000-02-21,82 days
36-1/S-13,S-13,Tobacco Industry Responsibility Act,First reading in the House of Commons,36,1,Senate Public Bill,False,False,4,Senate,1998-02-25,1998-11-17,265 days
35-2/S-13,S-13,An Act to amend the Criminal Code (protection of health care providers),First reading in the Senate,35,2,Senate Public Bill,False,False,1,Senate,1996-11-26,1996-11-26,0 days
35-1/S-13,S-13,An Act to amend the Criminal Code (abuse of process),First reading in the Senate,35,1,Senate Public Bill,False,False,1,Senate,1995-11-28,1995-11-28,0 days
41-1/S-14,S-14,Fighting Foreign Corruption Act,Royal assent,41,1,Senate Government Bill,True,False,6,Senate,2013-02-04,2013-06-18,134 days
38-1/S-14,S-14,Heritage Lighthouse Protection Act,Second reading in the House of Commons,38,1,Senate Public Bill,False,False,5,Senate,2004-10-19,2005-06-22,246 days
37-3/S-14,S-14,An Act to Amend the Agreement on Internal Trade Implementation Act,First reading in the Senate,37,3,Senate Public Bill,False,False,1,Senate,2004-03-09,2004-03-09,0 days
37-2/S-14,S-14,An Act to amend the National Anthem Act to reflect the linguistic duality of Canada,Second reading in the Senate,37,2,Senate Public Bill,False,False,2,Senate,2003-02-10,2003-06-16,126 days
37-1/S-14,S-14,"Sir John A. Macdonald Day and the Sir Wilfrid Laurier Day Act
",Royal assent,37,1,Senate Public Bill,True,False,6,Senate,2001-02-06,2002-03-21,408 days
36-2/S-14,S-14,An Act to amend the Act of incorporation of the Board of Elders of the Canadian District of the Moravian Church in America,Royal assent,36,2,Senate Private Bill,True,False,6,Senate,1999-12-01,2000-03-29,119 days
36-1/S-14,S-14,First Nations Government Act,Second reading in the Senate,36,1,Senate Public Bill,False,False,2,Senate,1998-03-24,1998-03-30,6 days
35-2/S-14,S-14,An Act to amend the Criminal Code and the Department of Health Act (security of the child),First reading in the Senate,35,2,Senate Public Bill,False,False,1,Senate,1996-12-11,1996-12-11,0 days
35-1/S-14,S-14,Tobacco Product Restrictions Act,Second reading in the Senate,35,1,Senate Public Bill,False,False,2,Senate,1995-12-06,1996-01-31,56 days
41-1/S-15,S-15,Expansion and Conservation of Canada’s National Parks Act,Royal assent,41,1,Senate Government Bill,True,False,6,Senate,2013-02-11,2013-06-18,127 days
38-1/S-15,S-15,Spam Control Act,First reading in the Senate,38,1,Senate Public Bill,False,False,1,Senate,2004-10-19,2004-10-19,0 days
37-3/S-15,S-15,An Act to amend the Act of incorporation of Queen's Theological College,Royal assent,37,3,Senate Private Bill,True,False,6,Senate,2004-03-09,2004-04-01,23 days
37-2/S-15,S-15,An Act to remove certain doubts regarding the meaning of marriage,First reading in the Senate,37,2,Senate Public Bill,False,False,1,Senate,2003-02-12,2003-02-12,0 days
37-1/S-15,S-15,Tobacco Youth Protection Act,First reading in the House of Commons,37,1,Senate Public Bill,False,False,4,Senate,2001-02-06,2001-05-30,113 days
36-2/S-15,S-15,An Act to amend the Statistics Act and the National Archives of Canada Act (census records),Second reading in the Senate,36,2,Senate Public Bill,False,False,2,Senate,1999-12-15,2000-09-18,278 days
36-1/S-15,S-15,Royal Assent Act,Second reading in the Senate,36,1,Senate Public Bill,False,False,2,Senate,1998-04-01,1998-06-08,68 days
35-2/S-15,S-15,An Act to amend An Act to incorporate the Bishop of the Artic of the Church of England in Canada,Royal assent,35,2,Senate Private Bill,True,False,6,Senate,1997-02-12,1997-04-24,71 days
35-1/S-15,S-15,An Act to amend the Criminal Code (plea bargaining),First reading in the Senate,35,1,Senate Public Bill,False,False,1,Senate,1995-12-12,1995-12-12,0 days
41-1/S-16,S-16,Tackling Contraband Tobacco Act,Second reading in the House of Commons,41,1,Senate Government Bill,False,False,5,Senate,2013-03-04,2013-06-13,101 days
38-1/S-16,S-16,First Nations Government Recognition Act,First reading in the Senate,38,1,Senate Public Bill,False,False,1,Senate,2004-10-26,2004-10-26,0 days
37-3/S-16,S-16,An Act to amend the Copyright Act,Second reading in the Senate,37,3,Senate Public Bill,False,False,2,Senate,2004-03-10,2004-03-22,12 days
37-2/S-16,S-16,"An Act to amend the Constitution Act, 1867 and the Parliament of Canada Act (Speakership of the Senate)",First reading in the Senate,37,2,Senate Public Bill,False,False,1,Senate,2003-03-17,2003-03-17,0 days
37-1/S-16,S-16,An Act to amend the Proceeds of Crime (Money Laundering) Act,Royal assent,37,1,Senate Government Bill,True,False,6,Senate,2001-02-19,2001-06-13,114 days
36-2/S-16,S-16,Sir John A. Macdonald Day Act,Second reading in the Senate,36,2,Senate Public Bill,False,False,2,Senate,2000-02-21,2000-06-27,127 days
36-1/S-16,S-16,"Income Tax Conventions Implementation Act, 1998",Royal assent,36,1,Senate Government Bill,True,False,6,Senate,1998-05-04,1998-12-02,212 days
35-2/S-16,S-16,An Act concerning one Karla Homolka,First reading in the Senate,35,2,Senate Public Bill,False,False,1,Senate,1997-04-15,1997-04-15,0 days
41-1/S-17,S-17,"Tax Conventions Implementation Act, 2013",Royal assent,41,1,Senate Government Bill,True,False,6,Senate,2013-03-05,2013-06-18,105 days
38-1/S-17,S-17,"Tax Conventions Implementation Act, 2004",Royal assent,38,1,Senate Government Bill,True,False,6,Senate,2004-10-27,2005-03-23,147 days
37-3/S-17,S-17,An Act to amend the Citizenship Act,First reading in the House of Commons,37,3,Senate Public Bill,False,False,4,Senate,2004-03-24,2004-05-07,44 days
37-2/S-17,S-17,Canadian International Development Agency Act,Second reading in the Senate,37,2,Senate Public Bill,False,False,2,Senate,2003-03-24,2003-06-18,86 days
37-1/S-17,S-17,An Act to amend the Patent Act,Royal assent,37,1,Senate Government Bill,True,False,6,Senate,2001-02-19,2001-06-13,114 days
36-2/S-17,S-17,Marine Liability Act,Second reading in the House of Commons,36,2,Senate Government Bill,False,False,5,Senate,2000-03-01,2000-10-05,218 days
36-1/S-17,S-17,An Act to amend the Criminal Code respecting criminal harassment and other related matters,Second reading in the Senate,36,1,Senate Public Bill,False,False,2,Senate,1998-05-11,1998-06-01,21 days
38-1/S-18,S-18,An Act to amend the Statistics Act,Royal assent,38,1,Senate Government Bill,True,False,6,Senate,2004-11-01,2005-06-29,240 days
37-3/S-18,S-18,An Act to amend the Canada Transportation Act (running rights for carriage of grain),First reading in the Senate,37,3,Senate Public Bill,False,False,1,Senate,2004-05-12,2004-05-12,0 days
37-2/S-18,S-18,An Act to amend the Criminal Code (lottery schemes),Second reading in the Senate,37,2,Senate Public Bill,False,False,2,Senate,2003-04-01,2003-10-20,202 days
37-1/S-18,S-18,An Act to Amend the Food and Drugs Act (clean drinking water),Second reading in the Senate,37,1,Senate Public Bill,False,False,2,Senate,2001-02-19,2001-04-23,63 days
36-2/S-18,S-18,An Act to amend the National Defence Act (non-deployment of persons under the age of eighteen years to theatres of hostilities),Royal assent,36,2,Senate Government Bill,True,False,6,Senate,2000-03-20,2000-06-28,100 days
36-1/S-18,S-18,An Act respecting the Alliance of Manufacturers & Exporters Canada,Royal assent,36,1,Senate Private Bill,True,False,6,Senate,1998-06-16,1999-06-16,365 days
38-1/S-19,S-19,An Act to amend the Criminal Code (criminal interest rate),First reading in the House of Commons,38,1,Senate Public Bill,False,False,4,Senate,2004-11-03,2005-09-28,329 days
37-2/S-19,S-19,Scouts Canada Act,Second reading in the Senate,37,2,Senate Private Bill,False,False,2,Senate,2003-05-13,2003-06-08,26 days
37-1/S-19,S-19,An Act to amend the Canada Transportation Act,Second reading in the Senate,37,1,Senate Public Bill,False,False,2,Senate,2001-02-20,2001-05-16,85 days
36-2/S-19,S-19,An Act to amend the Canada Business Corporations Act and the Canada Cooperatives Act and to amend other Acts in consequence,Second reading in the Senate,36,2,Senate Government Bill,False,False,2,Senate,2000-03-20,2000-04-05,16 days
36-1/S-19,S-19,Merchant Navy War Service Recognition Act,First reading in the Senate,36,1,Senate Public Bill,False,False,1,Senate,1998-06-17,1998-06-17,0 days
38-1/S-20,S-20,Federal Nominations Act,First reading in the Senate,38,1,Senate Public Bill,False,False,1,Senate,2004-11-29,2004-11-29,0 days
37-2/S-20,S-20,An Act to Amend the Copyright Act,Second reading in the Senate,37,2,Senate Public Bill,False,False,2,Senate,2003-05-14,2003-10-06,145 days
37-1/S-20,S-20,Federal Nominations Act,First reading in the Senate,37,1,Senate Public Bill,False,False,1,Senate,2001-03-11,2001-03-11,0 days
36-2/S-20,S-20,Tobacco Youth Protection Act,Third reading in the Senate,36,2,Senate Public Bill,False,False,3,Senate,2000-04-04,2000-10-04,183 days
36-1/S-20,S-20,An Act to amend the Act of incorporation of the Roman Catholic Episcopal Corporation of Mackenzie,Royal assent,36,1,Senate Private Bill,True,False,6,Senate,1998-09-22,1999-03-24,183 days
38-1/S-21,S-21,An Act to amend the Criminal Code (protection of children),Second reading in the Senate,38,1,Senate Public Bill,False,False,2,Senate,2004-12-01,2005-03-09,98 days
37-2/S-21,S-21,The Financial Advisors Association of Canada Act,Royal assent,37,2,Senate Private Bill,True,False,6,Senate,2003-06-02,2003-11-07,158 days
37-1/S-21,S-21,Privacy Rights Charter,First reading in the Senate,37,1,Senate Public Bill,False,False,1,Senate,2001-03-12,2001-03-12,0 days
36-2/S-21,S-21,Heritage Lighthouse Protection Act,Second reading in the Senate,36,2,Senate Public Bill,False,False,2,Senate,2000-04-11,2000-05-31,50 days
36-1/S-21,S-21,Corruption of Foreign Public Officals Act,Royal assent,36,1,Senate Government Bill,True,False,6,Senate,1998-11-30,1998-12-09,9 days
38-1/S-22,S-22,An Act to amend the Canada Elections Act (mandatory voting),First reading in the Senate,38,1,Senate Public Bill,False,False,1,Senate,2004-12-08,2004-12-08,0 days
37-2/S-22,S-22,America Day Act,First reading in the Senate,37,2,Senate Public Bill,False,False,1,Senate,2003-09-15,2003-09-15,0 days
37-1/S-22,S-22,National Horse of Canada Act,Royal assent,37,1,Senate Public Bill,True,False,6,Senate,2001-03-20,2002-04-30,406 days
36-2/S-22,S-22,A First Act to harmonize federal law with the civil law of the Province of Quebec and to amend certain Acts in order to ensure that each language version takes into account the common law and the civil law,Second reading in the Senate,36,2,Senate Government Bill,False,False,2,Senate,2000-05-10,2000-05-17,7 days
36-1/S-22,S-22,Preclearance Act,Royal assent,36,1,Senate Government Bill,True,False,6,Senate,1998-11-30,1999-06-16,198 days
38-1/S-23,S-23,An Act to amend the Royal Canadian Mounted Police Act (modernization of employment and labour relations),First reading in the Senate,38,1,Senate Public Bill,False,False,1,Senate,2005-01-31,2005-01-31,0 days
37-2/S-23,S-23,Spam Control Act,First reading in the Senate,37,2,Senate Public Bill,False,False,1,Senate,2003-09-16,2003-09-16,0 days
37-1/S-23,S-23,An Act to amend the Customs Act and to make related amendments to other Acts,Royal assent,37,1,Senate Government Bill,True,False,6,Senate,2001-03-21,2001-10-24,217 days
36-2/S-23,S-23,Sir Wilfrid Laurier Day Act,Second reading in the Senate,36,2,Senate Public Bill,False,False,2,Senate,2000-06-05,2000-06-27,22 days
36-1/S-23,S-23,"An Act to amend the Carriage by Air Act to give effect to a Protocol to amend the Convention for the Unification of Certain Rules Relating to International Carriage by Air and to give effect to the Convention, Supplementary to the Warsaw Convention, for the Unification of Certain Rules Relating to International Carriage by Air Performed by a Person Other than the Contracting Carrier.",Royal assent,36,1,Senate Government Bill,True,False,6,Senate,1998-12-09,1999-06-16,189 days
38-1/S-24,S-24,An Act to amend the Criminal Code (cruelty to animals),Second reading in the Senate,38,1,Senate Public Bill,False,False,2,Senate,2005-02-02,2005-03-09,35 days
37-2/S-24,S-24,An Act to amend the Royal Canadian Mounted Police Act (modernization of employment and labour relations),First reading in the Senate,37,2,Senate Public Bill,False,False,1,Senate,2003-10-22,2003-10-22,0 days
37-1/S-24,S-24,Kanesatake Interim Land Base Governance Act,Royal assent,37,1,Senate Government Bill,True,False,6,Senate,2001-03-26,2001-06-13,79 days
36-2/S-24,S-24,An Act to amend the Broadcasting Act,Second reading in the Senate,36,2,Senate Public Bill,False,False,2,Senate,2000-06-12,2000-10-16,126 days
36-1/S-24,S-24,International Search or Seizure Act,Second reading in the Senate,36,1,Senate Public Bill,False,False,2,Senate,1999-03-02,1999-06-07,97 days
38-1/S-25,S-25,An Act to amend the Act of incorporation of The General Synod of the Anglican Church of Canada,Royal assent,38,1,Senate Private Bill,True,False,6,Senate,2005-02-09,2005-05-19,99 days
37-1/S-25,S-25,An Act to amend the Act of incorporation of the Conference of Mennonites in Canada,Royal assent,37,1,Senate Private Bill,True,False,6,Senate,2001-03-28,2001-06-13,77 days
36-2/S-25,S-25,An Act to amend the Defence Production Act,Royal assent,36,2,Senate Government Bill,True,False,6,Senate,2000-06-13,2000-10-19,128 days
36-1/S-25,S-25,An Act respecting the Certified General Accountants Association of Canada,Royal assent,36,1,Senate Private Bill,True,False,6,Senate,1999-03-03,1999-04-28,56 days
38-1/S-26,S-26,National Cancer Strategy Act,Second reading in the Senate,38,1,Senate Public Bill,False,False,2,Senate,2005-02-15,2005-05-31,105 days
37-1/S-26,S-26,Personal Watercraft Act,Second reading in the Senate,37,1,Senate Public Bill,False,False,2,Senate,2001-05-01,2001-06-04,34 days
36-2/S-26,S-26,An Act to repeal An Act to incorporate the Western Canada Telephone Company,Royal assent,36,2,Senate Government Bill,True,False,6,Senate,2000-06-14,2000-10-19,127 days
36-1/S-26,S-26,Royal Assent Act,First reading in the Senate,36,1,Senate Public Bill,False,False,1,Senate,1999-03-09,1999-03-09,0 days
38-1/S-27,S-27,Scouts Canada Act,Second reading in the Senate,38,1,Senate Private Bill,False,False,2,Senate,2005-02-16,2005-04-18,61 days
37-1/S-27,S-27,An Act to authorize the Imperial Life Assurance Company of Canada to apply to be continued as a company under the laws of the Province of Quebec,Royal assent,37,1,Senate Private Bill,True,False,6,Senate,2001-05-16,2001-06-13,28 days
